generation	n_individuals	mean_p_NULL	n_SI	n_pSI1	n_pSI2	n_pSI3	n_SC	BL	replicate	scenario
25	81	0.23765432098765432	25	37	17	2	0	BL3	28	rescue_low
26	81	0.24691358024691357	29	30	16	6	0	BL3	28	rescue_low
27	81	0.3148148148148148	18	36	16	10	1	BL3	28	rescue_low
28	81	0.3395061728395062	16	34	18	12	1	BL3	28	rescue_low
29	81	0.41358024691358025	14	24	27	8	8	BL3	28	rescue_low
30	81	0.3950617283950617	15	22	31	8	5	BL3	28	rescue_low
31	81	0.41358024691358025	10	28	27	12	4	BL3	28	rescue_low
32	81	0.4783950617283951	2	26	35	13	5	BL3	28	rescue_low
33	81	0.4876543209876543	7	20	29	20	5	BL3	28	rescue_low
34	81	0.558641975308642	9	10	28	21	13	BL3	28	rescue_low
35	81	0.5895061728395061	5	12	29	19	16	BL3	28	rescue_low
36	81	0.691358024691358	0	7	19	41	14	BL3	28	rescue_low
37	81	0.7098765432098766	0	6	19	38	18	BL3	28	rescue_low
38	81	0.7129629629629629	0	2	24	39	16	BL3	28	rescue_low
39	81	0.8024691358024691	0	5	5	39	32	BL3	28	rescue_low
40	81	0.8179012345679012	0	4	9	29	39	BL3	28	rescue_low
41	81	0.7746913580246914	0	2	19	29	31	BL3	28	rescue_low
42	81	0.7654320987654321	0	1	22	29	29	BL3	28	rescue_low
43	81	0.8148148148148148	0	1	17	23	40	BL3	28	rescue_low
44	81	0.808641975308642	0	0	16	30	35	BL3	28	rescue_low
45	81	0.8641975308641975	0	0	8	28	45	BL3	28	rescue_low
46	81	0.8950617283950617	0	1	8	15	57	BL3	28	rescue_low
47	81	0.8919753086419753	0	0	6	23	52	BL3	28	rescue_low
48	81	0.9197530864197531	2	0	0	18	61	BL3	28	rescue_low
49	81	0.9506172839506173	0	0	4	8	69	BL3	28	rescue_low
50	81	0.9783950617283951	0	0	1	5	75	BL3	28	rescue_low
51	81	0.9783950617283951	0	0	0	7	74	BL3	28	rescue_low
52	81	0.9907407407407407	0	0	0	3	78	BL3	28	rescue_low
53	81	0.9938271604938271	0	0	0	2	79	BL3	28	rescue_low
54	81	1.0	0	0	0	0	81	BL3	28	rescue_low
55	81	0.9876543209876543	1	0	0	0	80	BL3	28	rescue_low
56	81	0.9753086419753086	0	0	4	0	77	BL3	28	rescue_low
57	81	0.9938271604938271	0	0	0	2	79	BL3	28	rescue_low
58	81	0.9907407407407407	0	0	1	1	79	BL3	28	rescue_low
59	81	0.9907407407407407	0	0	0	3	78	BL3	28	rescue_low
60	81	0.9969135802469136	0	0	0	1	80	BL3	28	rescue_low
61	81	0.9876543209876543	0	0	0	4	77	BL3	28	rescue_low
62	81	0.9845679012345679	0	0	1	3	77	BL3	28	rescue_low
63	81	0.9691358024691358	0	0	2	6	73	BL3	28	rescue_low
64	81	0.9228395061728395	0	0	7	11	63	BL3	28	rescue_low
65	81	0.9722222222222222	0	0	1	7	73	BL3	28	rescue_low
66	81	1.0	0	0	0	0	81	BL3	28	rescue_low
67	81	0.9876543209876543	1	0	0	0	80	BL3	28	rescue_low
68	81	1.0	0	0	0	0	81	BL3	28	rescue_low
69	81	1.0	0	0	0	0	81	BL3	28	rescue_low
70	81	1.0	0	0	0	0	81	BL3	28	rescue_low
71	81	1.0	0	0	0	0	81	BL3	28	rescue_low
72	81	1.0	0	0	0	0	81	BL3	28	rescue_low
73	81	1.0	0	0	0	0	81	BL3	28	rescue_low
74	81	1.0	0	0	0	0	81	BL3	28	rescue_low
75	81	1.0	0	0	0	0	81	BL3	28	rescue_low
76	81	1.0	0	0	0	0	81	BL3	28	rescue_low
77	81	0.9876543209876543	1	0	0	0	80	BL3	28	rescue_low
78	81	0.9938271604938271	0	0	1	0	80	BL3	28	rescue_low
79	81	1.0	0	0	0	0	81	BL3	28	rescue_low
80	81	1.0	0	0	0	0	81	BL3	28	rescue_low
81	81	1.0	0	0	0	0	81	BL3	28	rescue_low
82	81	1.0	0	0	0	0	81	BL3	28	rescue_low
83	81	1.0	0	0	0	0	81	BL3	28	rescue_low
84	81	1.0	0	0	0	0	81	BL3	28	rescue_low
85	81	1.0	0	0	0	0	81	BL3	28	rescue_low
86	81	1.0	0	0	0	0	81	BL3	28	rescue_low
87	81	1.0	0	0	0	0	81	BL3	28	rescue_low
88	81	1.0	0	0	0	0	81	BL3	28	rescue_low
89	81	1.0	0	0	0	0	81	BL3	28	rescue_low
90	81	1.0	0	0	0	0	81	BL3	28	rescue_low
91	81	1.0	0	0	0	0	81	BL3	28	rescue_low
92	81	1.0	0	0	0	0	81	BL3	28	rescue_low
93	81	1.0	0	0	0	0	81	BL3	28	rescue_low
94	81	1.0	0	0	0	0	81	BL3	28	rescue_low
95	81	1.0	0	0	0	0	81	BL3	28	rescue_low
96	81	1.0	0	0	0	0	81	BL3	28	rescue_low
97	81	1.0	0	0	0	0	81	BL3	28	rescue_low
98	81	1.0	0	0	0	0	81	BL3	28	rescue_low
99	81	1.0	0	0	0	0	81	BL3	28	rescue_low
100	81	1.0	0	0	0	0	81	BL3	28	rescue_low
0	81	0.018518518518518517	79	0	1	0	1	BL3	29	rescue_low
1	81	0.024691358024691357	76	2	3	0	0	BL3	29	rescue_low
2	81	0.0030864197530864196	80	1	0	0	0	BL3	29	rescue_low
3	81	0.0	81	0	0	0	0	BL3	29	rescue_low
4	81	0.0	81	0	0	0	0	BL3	29	rescue_low
5	81	0.0	81	0	0	0	0	BL3	29	rescue_low
6	81	0.0	81	0	0	0	0	BL3	29	rescue_low
7	81	0.0	81	0	0	0	0	BL3	29	rescue_low
8	81	0.0	81	0	0	0	0	BL3	29	rescue_low
9	81	0.0	81	0	0	0	0	BL3	29	rescue_low
10	81	0.0	81	0	0	0	0	BL3	29	rescue_low
11	81	0.0	81	0	0	0	0	BL3	29	rescue_low
12	81	0.0	81	0	0	0	0	BL3	29	rescue_low
13	81	0.0	81	0	0	0	0	BL3	29	rescue_low
14	81	0.0	81	0	0	0	0	BL3	29	rescue_low
15	81	0.0	81	0	0	0	0	BL3	29	rescue_low
16	81	0.0	81	0	0	0	0	BL3	29	rescue_low
17	81	0.0	81	0	0	0	0	BL3	29	rescue_low
18	81	0.0	81	0	0	0	0	BL3	29	rescue_low
19	81	0.0	81	0	0	0	0	BL3	29	rescue_low
20	81	0.0	81	0	0	0	0	BL3	29	rescue_low
21	81	0.0	81	0	0	0	0	BL3	29	rescue_low
22	81	0.0	81	0	0	0	0	BL3	29	rescue_low
23	81	0.0	81	0	0	0	0	BL3	29	rescue_low
24	81	0.0	81	0	0	0	0	BL3	29	rescue_low
25	81	0.0	81	0	0	0	0	BL3	29	rescue_low
26	81	0.0	81	0	0	0	0	BL3	29	rescue_low
27	81	0.0	81	0	0	0	0	BL3	29	rescue_low
28	81	0.0	81	0	0	0	0	BL3	29	rescue_low
29	81	0.0	81	0	0	0	0	BL3	29	rescue_low
30	81	0.0	81	0	0	0	0	BL3	29	rescue_low
31	81	0.0	81	0	0	0	0	BL3	29	rescue_low
32	81	0.0	81	0	0	0	0	BL3	29	rescue_low
33	81	0.0	81	0	0	0	0	BL3	29	rescue_low
34	81	0.0	81	0	0	0	0	BL3	29	rescue_low
35	81	0.0	81	0	0	0	0	BL3	29	rescue_low
36	81	0.0	81	0	0	0	0	BL3	29	rescue_low
37	81	0.0	81	0	0	0	0	BL3	29	rescue_low
38	81	0.0	81	0	0	0	0	BL3	29	rescue_low
39	81	0.0	81	0	0	0	0	BL3	29	rescue_low
40	81	0.0	81	0	0	0	0	BL3	29	rescue_low
41	81	0.0	81	0	0	0	0	BL3	29	rescue_low
42	81	0.0	81	0	0	0	0	BL3	29	rescue_low
43	81	0.0	81	0	0	0	0	BL3	29	rescue_low
44	81	0.0	81	0	0	0	0	BL3	29	rescue_low
45	81	0.0	81	0	0	0	0	BL3	29	rescue_low
46	81	0.0	81	0	0	0	0	BL3	29	rescue_low
47	81	0.0	81	0	0	0	0	BL3	29	rescue_low
48	81	0.0	81	0	0	0	0	BL3	29	rescue_low
49	81	0.0	81	0	0	0	0	BL3	29	rescue_low
50	81	0.0	81	0	0	0	0	BL3	29	rescue_low
51	81	0.0	81	0	0	0	0	BL3	29	rescue_low
52	81	0.0	81	0	0	0	0	BL3	29	rescue_low
53	81	0.0	81	0	0	0	0	BL3	29	rescue_low
54	81	0.0	81	0	0	0	0	BL3	29	rescue_low
55	81	0.0	81	0	0	0	0	BL3	29	rescue_low
56	81	0.0	81	0	0	0	0	BL3	29	rescue_low
57	81	0.0	81	0	0	0	0	BL3	29	rescue_low
58	81	0.0	81	0	0	0	0	BL3	29	rescue_low
59	81	0.0	81	0	0	0	0	BL3	29	rescue_low
60	81	0.0	81	0	0	0	0	BL3	29	rescue_low
61	81	0.0	81	0	0	0	0	BL3	29	rescue_low
62	81	0.0	81	0	0	0	0	BL3	29	rescue_low
63	81	0.0	81	0	0	0	0	BL3	29	rescue_low
64	81	0.0	81	0	0	0	0	BL3	29	rescue_low
65	81	0.0	81	0	0	0	0	BL3	29	rescue_low
66	81	0.0	81	0	0	0	0	BL3	29	rescue_low
67	81	0.0	81	0	0	0	0	BL3	29	rescue_low
68	81	0.0	81	0	0	0	0	BL3	29	rescue_low
69	81	0.0	81	0	0	0	0	BL3	29	rescue_low
70	81	0.0	81	0	0	0	0	BL3	29	rescue_low
71	81	0.0	81	0	0	0	0	BL3	29	rescue_low
72	81	0.0	81	0	0	0	0	BL3	29	rescue_low
73	81	0.0	81	0	0	0	0	BL3	29	rescue_low
74	81	0.0	81	0	0	0	0	BL3	29	rescue_low
75	81	0.0	81	0	0	0	0	BL3	29	rescue_low
76	81	0.0	81	0	0	0	0	BL3	29	rescue_low
77	81	0.0	81	0	0	0	0	BL3	29	rescue_low
78	81	0.0	81	0	0	0	0	BL3	29	rescue_low
79	81	0.0	81	0	0	0	0	BL3	29	rescue_low
80	81	0.0	81	0	0	0	0	BL3	29	rescue_low
81	81	0.0	81	0	0	0	0	BL3	29	rescue_low
82	81	0.0	81	0	0	0	0	BL3	29	rescue_low
83	81	0.0	81	0	0	0	0	BL3	29	rescue_low
84	81	0.0	81	0	0	0	0	BL3	29	rescue_low
85	81	0.0	81	0	0	0	0	BL3	29	rescue_low
86	81	0.0	81	0	0	0	0	BL3	29	rescue_low
87	81	0.0	81	0	0	0	0	BL3	29	rescue_low
88	81	0.015432098765432098	76	5	0	0	0	BL3	29	rescue_low
89	81	0.006172839506172839	79	2	0	0	0	BL3	29	rescue_low
90	81	0.0030864197530864196	80	1	0	0	0	BL3	29	rescue_low
91	81	0.006172839506172839	79	2	0	0	0	BL3	29	rescue_low
92	81	0.033950617283950615	73	5	3	0	0	BL3	29	rescue_low
93	81	0.033950617283950615	70	11	0	0	0	BL3	29	rescue_low
94	81	0.018518518518518517	76	4	1	0	0	BL3	29	rescue_low
95	81	0.009259259259259259	79	1	1	0	0	BL3	29	rescue_low
96	81	0.033950617283950615	74	3	4	0	0	BL3	29	rescue_low
97	81	0.043209876543209874	69	10	2	0	0	BL3	29	rescue_low
98	81	0.012345679012345678	77	4	0	0	0	BL3	29	rescue_low
99	81	0.015432098765432098	78	1	2	0	0	BL3	29	rescue_low
100	81	0.006172839506172839	79	2	0	0	0	BL3	29	rescue_low
0	89	0.008426966292134831	86	3	0	0	0	BL4	0	rescue_low
1	89	0.0	89	0	0	0	0	BL4	0	rescue_low
2	89	0.0	89	0	0	0	0	BL4	0	rescue_low
3	89	0.0	89	0	0	0	0	BL4	0	rescue_low
4	89	0.0	89	0	0	0	0	BL4	0	rescue_low
5	89	0.0	89	0	0	0	0	BL4	0	rescue_low
6	89	0.0	89	0	0	0	0	BL4	0	rescue_low
7	89	0.0	89	0	0	0	0	BL4	0	rescue_low
8	89	0.0	89	0	0	0	0	BL4	0	rescue_low
9	89	0.0	89	0	0	0	0	BL4	0	rescue_low
10	89	0.0	89	0	0	0	0	BL4	0	rescue_low
11	89	0.0	89	0	0	0	0	BL4	0	rescue_low
12	89	0.0	89	0	0	0	0	BL4	0	rescue_low
13	89	0.0	89	0	0	0	0	BL4	0	rescue_low
14	89	0.0	89	0	0	0	0	BL4	0	rescue_low
15	89	0.0	89	0	0	0	0	BL4	0	rescue_low
16	89	0.0	89	0	0	0	0	BL4	0	rescue_low
17	89	0.0	89	0	0	0	0	BL4	0	rescue_low
18	89	0.0	89	0	0	0	0	BL4	0	rescue_low
19	89	0.0	89	0	0	0	0	BL4	0	rescue_low
20	89	0.0	89	0	0	0	0	BL4	0	rescue_low
21	89	0.0	89	0	0	0	0	BL4	0	rescue_low
22	89	0.0	89	0	0	0	0	BL4	0	rescue_low
23	89	0.0	89	0	0	0	0	BL4	0	rescue_low
24	89	0.0	89	0	0	0	0	BL4	0	rescue_low
25	89	0.0	89	0	0	0	0	BL4	0	rescue_low
26	89	0.0	89	0	0	0	0	BL4	0	rescue_low
27	89	0.0	89	0	0	0	0	BL4	0	rescue_low
28	89	0.0	89	0	0	0	0	BL4	0	rescue_low
29	89	0.0	89	0	0	0	0	BL4	0	rescue_low
30	89	0.0	89	0	0	0	0	BL4	0	rescue_low
31	89	0.0	89	0	0	0	0	BL4	0	rescue_low
32	89	0.0	89	0	0	0	0	BL4	0	rescue_low
33	89	0.0	89	0	0	0	0	BL4	0	rescue_low
34	89	0.0	89	0	0	0	0	BL4	0	rescue_low
35	89	0.0	89	0	0	0	0	BL4	0	rescue_low
36	89	0.0	89	0	0	0	0	BL4	0	rescue_low
37	89	0.0	89	0	0	0	0	BL4	0	rescue_low
38	89	0.0	89	0	0	0	0	BL4	0	rescue_low
39	89	0.0	89	0	0	0	0	BL4	0	rescue_low
40	89	0.0	89	0	0	0	0	BL4	0	rescue_low
41	89	0.0	89	0	0	0	0	BL4	0	rescue_low
42	89	0.0	89	0	0	0	0	BL4	0	rescue_low
43	89	0.0	89	0	0	0	0	BL4	0	rescue_low
44	89	0.0	89	0	0	0	0	BL4	0	rescue_low
45	89	0.0	89	0	0	0	0	BL4	0	rescue_low
46	89	0.0	89	0	0	0	0	BL4	0	rescue_low
47	89	0.0	89	0	0	0	0	BL4	0	rescue_low
48	89	0.0	89	0	0	0	0	BL4	0	rescue_low
49	89	0.0	89	0	0	0	0	BL4	0	rescue_low
50	89	0.0	89	0	0	0	0	BL4	0	rescue_low
51	89	0.0	89	0	0	0	0	BL4	0	rescue_low
52	89	0.0	89	0	0	0	0	BL4	0	rescue_low
53	89	0.0	89	0	0	0	0	BL4	0	rescue_low
54	89	0.0	89	0	0	0	0	BL4	0	rescue_low
55	89	0.0	89	0	0	0	0	BL4	0	rescue_low
56	89	0.0	89	0	0	0	0	BL4	0	rescue_low
57	89	0.0	89	0	0	0	0	BL4	0	rescue_low
58	89	0.0	89	0	0	0	0	BL4	0	rescue_low
59	89	0.0	89	0	0	0	0	BL4	0	rescue_low
60	89	0.0	89	0	0	0	0	BL4	0	rescue_low
61	89	0.0	89	0	0	0	0	BL4	0	rescue_low
62	89	0.0	89	0	0	0	0	BL4	0	rescue_low
63	89	0.0	89	0	0	0	0	BL4	0	rescue_low
64	89	0.0	89	0	0	0	0	BL4	0	rescue_low
65	89	0.0	89	0	0	0	0	BL4	0	rescue_low
66	89	0.0	89	0	0	0	0	BL4	0	rescue_low
67	89	0.0	89	0	0	0	0	BL4	0	rescue_low
68	89	0.0	89	0	0	0	0	BL4	0	rescue_low
69	89	0.0	89	0	0	0	0	BL4	0	rescue_low
70	89	0.0	89	0	0	0	0	BL4	0	rescue_low
71	89	0.0	89	0	0	0	0	BL4	0	rescue_low
72	89	0.0	89	0	0	0	0	BL4	0	rescue_low
73	89	0.0	89	0	0	0	0	BL4	0	rescue_low
74	89	0.0	89	0	0	0	0	BL4	0	rescue_low
75	89	0.0	89	0	0	0	0	BL4	0	rescue_low
76	89	0.0	89	0	0	0	0	BL4	0	rescue_low
77	89	0.0	89	0	0	0	0	BL4	0	rescue_low
78	89	0.0	89	0	0	0	0	BL4	0	rescue_low
79	89	0.0	89	0	0	0	0	BL4	0	rescue_low
80	89	0.0	89	0	0	0	0	BL4	0	rescue_low
81	89	0.0	89	0	0	0	0	BL4	0	rescue_low
82	89	0.0	89	0	0	0	0	BL4	0	rescue_low
83	89	0.0	89	0	0	0	0	BL4	0	rescue_low
84	89	0.0	89	0	0	0	0	BL4	0	rescue_low
85	89	0.0	89	0	0	0	0	BL4	0	rescue_low
86	89	0.0	89	0	0	0	0	BL4	0	rescue_low
87	89	0.0	89	0	0	0	0	BL4	0	rescue_low
88	89	0.0	89	0	0	0	0	BL4	0	rescue_low
89	89	0.0	89	0	0	0	0	BL4	0	rescue_low
90	89	0.0028089887640449437	88	1	0	0	0	BL4	0	rescue_low
91	89	0.0028089887640449437	88	1	0	0	0	BL4	0	rescue_low
92	89	0.0056179775280898875	87	2	0	0	0	BL4	0	rescue_low
93	89	0.008426966292134831	86	3	0	0	0	BL4	0	rescue_low
94	89	0.0028089887640449437	88	1	0	0	0	BL4	0	rescue_low
95	89	0.0028089887640449437	88	1	0	0	0	BL4	0	rescue_low
96	89	0.0	89	0	0	0	0	BL4	0	rescue_low
97	89	0.0	89	0	0	0	0	BL4	0	rescue_low
98	89	0.0	89	0	0	0	0	BL4	0	rescue_low
99	89	0.0	89	0	0	0	0	BL4	0	rescue_low
100	89	0.0	89	0	0	0	0	BL4	0	rescue_low
0	89	0.008426966292134831	86	3	0	0	0	BL4	1	rescue_low
1	89	0.016853932584269662	83	6	0	0	0	BL4	1	rescue_low
2	89	0.019662921348314606	82	7	0	0	0	BL4	1	rescue_low
3	89	0.008426966292134831	86	3	0	0	0	BL4	1	rescue_low
4	89	0.0028089887640449437	88	1	0	0	0	BL4	1	rescue_low
5	89	0.0	89	0	0	0	0	BL4	1	rescue_low
6	89	0.0	89	0	0	0	0	BL4	1	rescue_low
7	89	0.0	89	0	0	0	0	BL4	1	rescue_low
8	89	0.0	89	0	0	0	0	BL4	1	rescue_low
9	89	0.0	89	0	0	0	0	BL4	1	rescue_low
10	89	0.0056179775280898875	87	2	0	0	0	BL4	1	rescue_low
11	89	0.008426966292134831	86	3	0	0	0	BL4	1	rescue_low
12	89	0.014044943820224719	86	1	2	0	0	BL4	1	rescue_low
13	89	0.033707865168539325	80	6	3	0	0	BL4	1	rescue_low
14	89	0.028089887640449437	79	10	0	0	0	BL4	1	rescue_low
15	89	0.025280898876404494	80	9	0	0	0	BL4	1	rescue_low
16	89	0.014044943820224719	84	5	0	0	0	BL4	1	rescue_low
17	89	0.03089887640449438	78	11	0	0	0	BL4	1	rescue_low
18	89	0.03651685393258427	76	13	0	0	0	BL4	1	rescue_low
19	89	0.07303370786516854	66	20	3	0	0	BL4	1	rescue_low
20	89	0.07584269662921349	64	23	2	0	0	BL4	1	rescue_low
21	89	0.0898876404494382	64	19	5	1	0	BL4	1	rescue_low
22	89	0.06741573033707865	67	20	2	0	0	BL4	1	rescue_low
23	89	0.05337078651685393	71	17	1	0	0	BL4	1	rescue_low
24	89	0.08426966292134831	63	22	4	0	0	BL4	1	rescue_low
25	89	0.11235955056179775	57	26	4	2	0	BL4	1	rescue_low
26	89	0.1544943820224719	44	35	10	0	0	BL4	1	rescue_low
27	89	0.18258426966292135	37	41	9	2	0	BL4	1	rescue_low
28	89	0.19662921348314608	42	27	18	1	1	BL4	1	rescue_low
29	89	0.22191011235955055	40	27	16	4	2	BL4	1	rescue_low
30	89	0.2247191011235955	35	35	13	5	1	BL4	1	rescue_low
31	89	0.2612359550561798	23	44	17	5	0	BL4	1	rescue_low
32	89	0.3146067415730337	20	38	20	10	1	BL4	1	rescue_low
33	89	0.31741573033707865	22	33	25	6	3	BL4	1	rescue_low
34	89	0.4438202247191011	10	26	31	18	4	BL4	1	rescue_low
35	89	0.5084269662921348	4	29	21	30	5	BL4	1	rescue_low
36	89	0.43258426966292135	12	33	22	11	11	BL4	1	rescue_low
37	89	0.5421348314606742	6	19	31	20	13	BL4	1	rescue_low
38	89	0.6544943820224719	2	10	27	31	19	BL4	1	rescue_low
39	89	0.6769662921348315	3	11	19	32	24	BL4	1	rescue_low
40	89	0.7443820224719101	3	4	17	33	32	BL4	1	rescue_low
41	89	0.7612359550561798	0	7	16	32	34	BL4	1	rescue_low
42	89	0.7106741573033708	0	4	31	29	25	BL4	1	rescue_low
43	89	0.7331460674157303	0	10	12	41	26	BL4	1	rescue_low
44	89	0.7443820224719101	1	5	14	44	25	BL4	1	rescue_low
45	89	0.7780898876404494	2	0	18	35	34	BL4	1	rescue_low
46	89	0.7528089887640449	1	0	30	24	34	BL4	1	rescue_low
47	89	0.8455056179775281	0	2	10	29	48	BL4	1	rescue_low
48	89	0.8539325842696629	0	1	14	21	53	BL4	1	rescue_low
49	89	0.8735955056179775	0	0	17	11	61	BL4	1	rescue_low
50	89	0.9073033707865169	0	0	4	25	60	BL4	1	rescue_low
51	89	0.9213483146067416	0	0	7	14	68	BL4	1	rescue_low
52	89	0.9325842696629213	0	0	4	16	69	BL4	1	rescue_low
53	89	0.9382022471910112	0	0	4	14	71	BL4	1	rescue_low
54	89	0.9634831460674157	0	0	2	9	78	BL4	1	rescue_low
55	89	0.9550561797752809	0	0	5	6	78	BL4	1	rescue_low
56	89	0.9466292134831461	0	0	1	17	71	BL4	1	rescue_low
57	89	0.9606741573033708	0	0	3	8	78	BL4	1	rescue_low
58	89	0.9719101123595506	0	0	0	10	79	BL4	1	rescue_low
59	89	0.9887640449438202	0	0	0	4	85	BL4	1	rescue_low
60	89	0.9943820224719101	0	0	1	0	88	BL4	1	rescue_low
61	89	0.9943820224719101	0	0	0	2	87	BL4	1	rescue_low
62	89	0.9943820224719101	0	0	0	2	87	BL4	1	rescue_low
63	89	0.9775280898876404	1	0	0	4	84	BL4	1	rescue_low
64	89	0.9691011235955056	0	0	5	1	83	BL4	1	rescue_low
65	89	0.9691011235955056	0	0	4	3	82	BL4	1	rescue_low
66	89	0.9662921348314607	0	0	0	12	77	BL4	1	rescue_low
67	89	0.9382022471910112	1	0	5	8	75	BL4	1	rescue_low
68	89	0.9438202247191011	0	0	7	6	76	BL4	1	rescue_low
69	89	0.9550561797752809	0	0	2	12	75	BL4	1	rescue_low
70	89	0.9691011235955056	0	0	1	9	79	BL4	1	rescue_low
71	89	0.949438202247191	0	0	3	12	74	BL4	1	rescue_low
72	89	0.9775280898876404	0	0	0	8	81	BL4	1	rescue_low
73	89	0.9691011235955056	0	0	1	9	79	BL4	1	rescue_low
74	89	0.9803370786516854	0	0	0	7	82	BL4	1	rescue_low
75	89	0.9915730337078652	0	0	0	3	86	BL4	1	rescue_low
76	89	0.9859550561797753	0	0	0	5	84	BL4	1	rescue_low
77	89	0.9887640449438202	0	0	2	0	87	BL4	1	rescue_low
78	89	0.9887640449438202	0	0	0	4	85	BL4	1	rescue_low
79	89	0.9859550561797753	0	0	0	5	84	BL4	1	rescue_low
80	89	0.9747191011235955	0	0	3	3	83	BL4	1	rescue_low
81	89	0.9719101123595506	0	0	1	8	80	BL4	1	rescue_low
82	89	0.9831460674157303	0	0	0	6	83	BL4	1	rescue_low
83	89	0.9971910112359551	0	0	0	1	88	BL4	1	rescue_low
84	89	1.0	0	0	0	0	89	BL4	1	rescue_low
85	89	1.0	0	0	0	0	89	BL4	1	rescue_low
86	89	1.0	0	0	0	0	89	BL4	1	rescue_low
87	89	1.0	0	0	0	0	89	BL4	1	rescue_low
88	89	1.0	0	0	0	0	89	BL4	1	rescue_low
89	89	1.0	0	0	0	0	89	BL4	1	rescue_low
90	89	1.0	0	0	0	0	89	BL4	1	rescue_low
91	89	1.0	0	0	0	0	89	BL4	1	rescue_low
92	89	1.0	0	0	0	0	89	BL4	1	rescue_low
93	89	1.0	0	0	0	0	89	BL4	1	rescue_low
94	89	1.0	0	0	0	0	89	BL4	1	rescue_low
95	89	1.0	0	0	0	0	89	BL4	1	rescue_low
96	89	1.0	0	0	0	0	89	BL4	1	rescue_low
97	89	1.0	0	0	0	0	89	BL4	1	rescue_low
98	89	0.9775280898876404	2	0	0	0	87	BL4	1	rescue_low
99	89	0.9831460674157303	0	0	3	0	86	BL4	1	rescue_low
100	89	0.9887640449438202	0	0	1	2	86	BL4	1	rescue_low
0	89	0.008426966292134831	86	3	0	0	0	BL4	2	rescue_low
1	89	0.0	89	0	0	0	0	BL4	2	rescue_low
2	89	0.0	89	0	0	0	0	BL4	2	rescue_low
3	89	0.0	89	0	0	0	0	BL4	2	rescue_low
4	89	0.0	89	0	0	0	0	BL4	2	rescue_low
5	89	0.0	89	0	0	0	0	BL4	2	rescue_low
6	89	0.0	89	0	0	0	0	BL4	2	rescue_low
7	89	0.0	89	0	0	0	0	BL4	2	rescue_low
8	89	0.0	89	0	0	0	0	BL4	2	rescue_low
9	89	0.0	89	0	0	0	0	BL4	2	rescue_low
10	89	0.0	89	0	0	0	0	BL4	2	rescue_low
11	89	0.0	89	0	0	0	0	BL4	2	rescue_low
12	89	0.0	89	0	0	0	0	BL4	2	rescue_low
13	89	0.0	89	0	0	0	0	BL4	2	rescue_low
14	89	0.0	89	0	0	0	0	BL4	2	rescue_low
15	89	0.0	89	0	0	0	0	BL4	2	rescue_low
16	89	0.0	89	0	0	0	0	BL4	2	rescue_low
17	89	0.0	89	0	0	0	0	BL4	2	rescue_low
18	89	0.0	89	0	0	0	0	BL4	2	rescue_low
19	89	0.0	89	0	0	0	0	BL4	2	rescue_low
20	89	0.0	89	0	0	0	0	BL4	2	rescue_low
21	89	0.0028089887640449437	88	1	0	0	0	BL4	2	rescue_low
22	89	0.0056179775280898875	87	2	0	0	0	BL4	2	rescue_low
23	89	0.0056179775280898875	87	2	0	0	0	BL4	2	rescue_low
24	89	0.008426966292134831	87	1	1	0	0	BL4	2	rescue_low
25	89	0.03932584269662921	79	6	4	0	0	BL4	2	rescue_low
26	89	0.0449438202247191	78	6	5	0	0	BL4	2	rescue_low
27	89	0.047752808988764044	75	11	3	0	0	BL4	2	rescue_low
28	89	0.047752808988764044	73	15	1	0	0	BL4	2	rescue_low
29	89	0.047752808988764044	76	9	4	0	0	BL4	2	rescue_low
30	89	0.05337078651685393	70	19	0	0	0	BL4	2	rescue_low
31	89	0.05898876404494382	75	7	7	0	0	BL4	2	rescue_low
32	89	0.0898876404494382	65	16	8	0	0	BL4	2	rescue_low
33	89	0.1151685393258427	56	26	6	1	0	BL4	2	rescue_low
34	89	0.11797752808988764	53	31	4	1	0	BL4	2	rescue_low
35	89	0.15730337078651685	41	41	6	1	0	BL4	2	rescue_low
36	89	0.20786516853932585	39	27	22	1	0	BL4	2	rescue_low
37	89	0.22752808988764045	33	36	16	3	1	BL4	2	rescue_low
38	89	0.23876404494382023	35	29	19	6	0	BL4	2	rescue_low
39	89	0.24719101123595505	30	36	17	6	0	BL4	2	rescue_low
40	89	0.2808988764044944	25	35	22	7	0	BL4	2	rescue_low
41	89	0.351123595505618	17	32	28	11	1	BL4	2	rescue_low
42	89	0.3342696629213483	19	36	24	5	5	BL4	2	rescue_low
43	89	0.36797752808988765	14	33	32	6	4	BL4	2	rescue_low
44	89	0.41853932584269665	12	31	23	20	3	BL4	2	rescue_low
45	89	0.4803370786516854	11	27	18	24	9	BL4	2	rescue_low
46	89	0.5308988764044944	6	17	38	16	12	BL4	2	rescue_low
47	89	0.5617977528089888	2	18	36	22	11	BL4	2	rescue_low
48	89	0.6207865168539326	2	11	30	34	12	BL4	2	rescue_low
49	89	0.6544943820224719	3	9	27	30	20	BL4	2	rescue_low
50	89	0.6910112359550562	7	5	18	31	28	BL4	2	rescue_low
51	89	0.6966292134831461	1	12	22	24	30	BL4	2	rescue_low
52	89	0.7134831460674157	0	9	23	29	28	BL4	2	rescue_low
53	89	0.7247191011235955	0	3	30	29	27	BL4	2	rescue_low
