Allele_A	Allele_B	FunctionalGroup	HV_distance	Cross_tier	AAAA_A	AAAA_B	Testable	Hypothesis
Allele_042	Allele_046	FG01	0.0122	Synonymy_test	1	85	yes	Small HV difference — Synonymy_test cross
Allele_042	Allele_047	FG01	0.0122	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_042	Allele_051	FG01	0.0122	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_044	Allele_048	FG01	0.0122	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_044	Allele_049	FG01	0.0122	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_044	Allele_052	FG01	0.0122	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_044	Allele_055	FG01	0.0122	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_045	Allele_048	FG01	0.0122	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_045	Allele_049	FG01	0.0122	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_045	Allele_052	FG01	0.0122	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_045	Allele_055	FG01	0.0122	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_046	Allele_048	FG01	0.0122	Synonymy_test	85	0	no	Small HV difference — Synonymy_test cross
Allele_046	Allele_049	FG01	0.0122	Synonymy_test	85	0	no	Small HV difference — Synonymy_test cross
Allele_046	Allele_052	FG01	0.0122	Synonymy_test	85	1	yes	Small HV difference — Synonymy_test cross
Allele_046	Allele_055	FG01	0.0122	Synonymy_test	85	0	no	Small HV difference — Synonymy_test cross
Allele_047	Allele_048	FG01	0.0122	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_047	Allele_049	FG01	0.0122	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_047	Allele_052	FG01	0.0122	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_047	Allele_055	FG01	0.0122	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_048	Allele_051	FG01	0.0122	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_049	Allele_051	FG01	0.0122	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_051	Allele_052	FG01	0.0122	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_051	Allele_055	FG01	0.0122	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_005	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_006	FG01	0.0244	Synonymy_test	0	2	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_007	FG01	0.0244	Synonymy_test	0	5	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_008	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_009	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_010	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_013	FG01	0.0244	Synonymy_test	0	5	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_014	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_015	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_016	FG01	0.0244	Synonymy_test	0	7	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_017	FG01	0.0244	Synonymy_test	0	4	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_018	FG01	0.0244	Synonymy_test	0	15	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_019	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_020	FG01	0.0244	Synonymy_test	0	3	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_022	FG01	0.0244	Synonymy_test	0	2	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_023	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_024	FG01	0.0244	Synonymy_test	0	2	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_026	FG01	0.0244	Synonymy_test	0	2	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_027	FG01	0.0244	Synonymy_test	0	3	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_028	FG01	0.0244	Synonymy_test	0	5	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_029	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_032	FG01	0.0244	Synonymy_test	0	5	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_033	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_034	FG01	0.0244	Synonymy_test	0	4	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_035	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_036	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_038	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_039	FG01	0.0244	Synonymy_test	0	16	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_040	FG01	0.0244	Synonymy_test	0	10	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_044	FG01	0.0244	Synonymy_test	0	2	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_045	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_046	FG01	0.0244	Synonymy_test	0	85	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_047	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_051	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_003	FG01	0.0244	Synonymy_test	2	2	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_011	FG01	0.0244	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_012	FG01	0.0244	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_021	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_041	FG01	0.0244	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_042	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_052	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_055	FG01	0.0244	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_003	Allele_025	FG01	0.0244	Synonymy_test	2	3	yes	Small HV difference — Synonymy_test cross
Allele_003	Allele_031	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_003	Allele_037	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_003	Allele_041	FG01	0.0244	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_003	Allele_048	FG01	0.0244	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_003	Allele_049	FG01	0.0244	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_003	Allele_052	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_005	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_006	FG01	0.0244	Synonymy_test	1	2	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_007	FG01	0.0244	Synonymy_test	1	5	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_008	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_009	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_010	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_013	FG01	0.0244	Synonymy_test	1	5	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_014	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_015	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_016	FG01	0.0244	Synonymy_test	1	7	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_017	FG01	0.0244	Synonymy_test	1	4	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_018	FG01	0.0244	Synonymy_test	1	15	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_019	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_020	FG01	0.0244	Synonymy_test	1	3	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_022	FG01	0.0244	Synonymy_test	1	2	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_023	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_024	FG01	0.0244	Synonymy_test	1	2	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_026	FG01	0.0244	Synonymy_test	1	2	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_027	FG01	0.0244	Synonymy_test	1	3	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_028	FG01	0.0244	Synonymy_test	1	5	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_029	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_032	FG01	0.0244	Synonymy_test	1	5	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_033	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_034	FG01	0.0244	Synonymy_test	1	4	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_035	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_036	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_038	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_039	FG01	0.0244	Synonymy_test	1	16	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_040	FG01	0.0244	Synonymy_test	1	10	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_044	FG01	0.0244	Synonymy_test	1	2	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_045	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_046	FG01	0.0244	Synonymy_test	1	85	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_047	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_051	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_005	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_006	Allele_030	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_007	Allele_030	FG01	0.0244	Synonymy_test	5	1	yes	Small HV difference — Synonymy_test cross
Allele_008	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_009	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_010	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_025	FG01	0.0244	Synonymy_test	0	3	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_031	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_037	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_041	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_048	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_049	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_052	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_025	FG01	0.0244	Synonymy_test	0	3	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_031	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_037	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_041	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_048	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_049	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_052	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_013	Allele_030	FG01	0.0244	Synonymy_test	5	1	yes	Small HV difference — Synonymy_test cross
Allele_014	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_015	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_016	Allele_030	FG01	0.0244	Synonymy_test	7	1	yes	Small HV difference — Synonymy_test cross
Allele_017	Allele_030	FG01	0.0244	Synonymy_test	4	1	yes	Small HV difference — Synonymy_test cross
Allele_018	Allele_030	FG01	0.0244	Synonymy_test	15	1	yes	Small HV difference — Synonymy_test cross
Allele_019	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_020	Allele_030	FG01	0.0244	Synonymy_test	3	1	yes	Small HV difference — Synonymy_test cross
Allele_021	Allele_025	FG01	0.0244	Synonymy_test	1	3	yes	Small HV difference — Synonymy_test cross
Allele_021	Allele_031	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_021	Allele_037	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_021	Allele_041	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_021	Allele_048	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_021	Allele_049	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_021	Allele_052	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_022	Allele_030	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_023	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_024	Allele_030	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_025	Allele_031	FG01	0.0244	Synonymy_test	3	1	yes	Small HV difference — Synonymy_test cross
Allele_025	Allele_037	FG01	0.0244	Synonymy_test	3	1	yes	Small HV difference — Synonymy_test cross
Allele_025	Allele_041	FG01	0.0244	Synonymy_test	3	0	no	Small HV difference — Synonymy_test cross
Allele_025	Allele_042	FG01	0.0244	Synonymy_test	3	1	yes	Small HV difference — Synonymy_test cross
Allele_025	Allele_048	FG01	0.0244	Synonymy_test	3	0	no	Small HV difference — Synonymy_test cross
Allele_025	Allele_049	FG01	0.0244	Synonymy_test	3	0	no	Small HV difference — Synonymy_test cross
Allele_025	Allele_052	FG01	0.0244	Synonymy_test	3	1	yes	Small HV difference — Synonymy_test cross
Allele_025	Allele_055	FG01	0.0244	Synonymy_test	3	0	no	Small HV difference — Synonymy_test cross
Allele_026	Allele_030	FG01	0.0244	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_027	Allele_030	FG01	0.0244	Synonymy_test	3	1	yes	Small HV difference — Synonymy_test cross
Allele_028	Allele_030	FG01	0.0244	Synonymy_test	5	1	yes	Small HV difference — Synonymy_test cross
Allele_029	Allele_030	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_030	Allele_032	FG01	0.0244	Synonymy_test	1	5	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_033	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_034	FG01	0.0244	Synonymy_test	1	4	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_035	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_036	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_030	Allele_038	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_039	FG01	0.0244	Synonymy_test	1	16	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_040	FG01	0.0244	Synonymy_test	1	10	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_044	FG01	0.0244	Synonymy_test	1	2	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_045	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_046	FG01	0.0244	Synonymy_test	1	85	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_047	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_030	Allele_051	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_031	Allele_037	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_031	Allele_041	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_031	Allele_042	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_031	Allele_048	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_031	Allele_049	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_031	Allele_052	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_031	Allele_055	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_037	Allele_041	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_037	Allele_042	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_037	Allele_048	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_037	Allele_049	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_037	Allele_052	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_037	Allele_055	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_041	Allele_042	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_041	Allele_048	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_041	Allele_049	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_041	Allele_055	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_042	Allele_048	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_042	Allele_049	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_042	Allele_052	FG01	0.0244	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_048	Allele_049	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_048	Allele_052	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_048	Allele_055	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_049	Allele_052	FG01	0.0244	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_049	Allele_055	FG01	0.0244	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_052	Allele_055	FG01	0.0244	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_025	FG01	0.0366	Synonymy_test	0	3	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_031	FG01	0.0366	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_037	FG01	0.0366	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_048	FG01	0.0366	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_049	FG01	0.0366	Synonymy_test	0	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_005	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_006	FG01	0.0366	Synonymy_test	2	2	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_007	FG01	0.0366	Synonymy_test	2	5	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_008	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_009	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_010	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_013	FG01	0.0366	Synonymy_test	2	5	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_014	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_015	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_016	FG01	0.0366	Synonymy_test	2	7	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_017	FG01	0.0366	Synonymy_test	2	4	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_018	FG01	0.0366	Synonymy_test	2	15	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_019	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_020	FG01	0.0366	Synonymy_test	2	3	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_022	FG01	0.0366	Synonymy_test	2	2	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_023	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_024	FG01	0.0366	Synonymy_test	2	2	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_026	FG01	0.0366	Synonymy_test	2	2	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_027	FG01	0.0366	Synonymy_test	2	3	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_028	FG01	0.0366	Synonymy_test	2	5	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_029	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_032	FG01	0.0366	Synonymy_test	2	5	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_033	FG01	0.0366	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_034	FG01	0.0366	Synonymy_test	2	4	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_035	FG01	0.0366	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_036	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_038	FG01	0.0366	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_039	FG01	0.0366	Synonymy_test	2	16	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_040	FG01	0.0366	Synonymy_test	2	10	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_044	FG01	0.0366	Synonymy_test	2	2	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_045	FG01	0.0366	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_046	FG01	0.0366	Synonymy_test	2	85	yes	Small HV difference — Synonymy_test cross
Allele_002	Allele_047	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_002	Allele_051	FG01	0.0366	Synonymy_test	2	0	no	Small HV difference — Synonymy_test cross
Allele_003	Allele_004	FG01	0.0366	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_003	Allele_030	FG01	0.0366	Synonymy_test	2	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_011	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_012	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_021	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_025	FG01	0.0366	Synonymy_test	1	3	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_031	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_037	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_041	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_042	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_048	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_049	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_004	Allele_052	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_004	Allele_055	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_011	Allele_030	FG01	0.0366	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_012	Allele_030	FG01	0.0366	Synonymy_test	0	1	no	Small HV difference — Synonymy_test cross
Allele_021	Allele_030	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_025	Allele_030	FG01	0.0366	Synonymy_test	3	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_031	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_037	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_041	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_030	Allele_042	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_048	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_030	Allele_049	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_030	Allele_052	FG01	0.0366	Synonymy_test	1	1	yes	Small HV difference — Synonymy_test cross
Allele_030	Allele_055	FG01	0.0366	Synonymy_test	1	0	no	Small HV difference — Synonymy_test cross
Allele_001	Allele_004	FG01	0.0488	Compatible_within	0	1	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_001	Allele_030	FG01	0.0488	Compatible_within	0	1	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_025	FG01	0.0488	Compatible_within	2	3	yes	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_031	FG01	0.0488	Compatible_within	2	1	yes	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_037	FG01	0.0488	Compatible_within	2	1	yes	Substantial within-class HV divergence — predict compatible (P_within)
